sample;Eukaryota-Subdivision_Prokaryota-Phylum;Class;Order;Taxa;Form;nb;percent;column;month_code;lakeID
VAI-B-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;10;2.976190476;W3;B;VSM
VAI-B-W3;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;4;1.19047619;W3;B;VSM
VAI-B-W3;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;4;1.19047619;W3;B;VSM
VAI-B-W3;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;5;1.488095238;W3;B;VSM
VAI-B-W3;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;15;4.464285714;W3;B;VSM
VAI-B-W3;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;12;3.571428571;W3;B;VSM
VAI-B-W3;Gyrista;Bacillariophyceae;Naviculales;Navicula;;2;0.595238095;W3;B;VSM
VAI-B-W3;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;175;52.08333333;W3;B;VSM
VAI-B-W3;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;17;5.05952381;W3;B;VSM
VAI-B-W3;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;3;0.892857143;W3;B;VSM
VAI-C-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;18;5.128205128;W1;C;VSM
VAI-C-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;17;4.843304843;W1;C;VSM
VAI-C-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;12;3.418803419;W1;C;VSM
VAI-C-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;7;1.994301994;W1;C;VSM
VAI-C-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;45;12.82051282;W1;C;VSM
VAI-C-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;31;8.831908832;W1;C;VSM
VAI-C-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;18;5.128205128;W1;C;VSM
VAI-C-W1;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;34;9.686609687;W1;C;VSM
VAI-C-W1;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;5;1.424501425;W1;C;VSM
VAI-C-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;15;4.273504274;W1;C;VSM
VAI-C-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;4;1.13960114;W1;C;VSM
VAI-C-W1;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;17;4.843304843;W1;C;VSM
VAI-C-W1;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;2;0.56980057;W1;C;VSM
VAI-C-W1;Gyrista;Bacillariophyceae;Naviculales;Navicula;;2;0.56980057;W1;C;VSM
VAI-C-W1;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;3;0.854700855;W1;C;VSM
VAI-C-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;110;31.33903134;W1;C;VSM
VAI-C-W1;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;11;3.133903134;W1;C;VSM
VAI-C-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;2;0.54;W2;C;VSM
VAI-C-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;4;1.07;W2;C;VSM
VAI-C-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;57;15.28;W2;C;VSM
VAI-C-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;100;26.81;W2;C;VSM
VAI-C-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;44;11.8;W2;C;VSM
VAI-C-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;1;0.27;W2;C;VSM
VAI-C-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;1;0.27;W2;C;VSM
VAI-C-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;1;0.27;W2;C;VSM
VAI-C-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;15;4.02;W2;C;VSM
VAI-C-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;3;0.8;W2;C;VSM
VAI-C-W2;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;5;1.34;W2;C;VSM
VAI-C-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;7;1.88;W2;C;VSM
VAI-C-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.27;W2;C;VSM
VAI-C-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;7;1.9;W2;C;VSM
VAI-C-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;112;30;W2;C;VSM
VAI-C-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;13;3.49;W2;C;VSM
VAI-C-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;62;16.14583333;W3;C;VSM
VAI-C-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;1;0.260416667;W3;C;VSM
VAI-C-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;25;6.510416667;W3;C;VSM
VAI-C-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;62;16.14583333;W3;C;VSM
VAI-C-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;17;4.427083333;W3;C;VSM
VAI-C-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;16;4.166666667;W3;C;VSM
VAI-C-W3;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;7;1.822916667;W3;C;VSM
VAI-C-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;5;1.302083333;W3;C;VSM
VAI-C-W3;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;2;0.520833333;W3;C;VSM
VAI-C-W3;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;4;1.041666667;W3;C;VSM
VAI-C-W3;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;1;0.260416667;W3;C;VSM
VAI-C-W3;Gyrista;Bacillariophyceae;Naviculales;Navicula;;3;0.78125;W3;C;VSM
VAI-C-W3;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;5;1.302083333;W3;C;VSM
VAI-C-W3;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;135;35.15625;W3;C;VSM
VAI-C-W3;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;9;2.34375;W3;C;VSM
VAI-C-W3;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;10;2.604166667;W3;C;VSM
VAI-C-W3;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;20;5.208333333;W3;C;VSM
VAI-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;8;2.06185567;W1;D;VSM
VAI-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;1;0.257731959;W1;D;VSM
VAI-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;2;0.515463918;W1;D;VSM
VAI-D-W1;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;13;3.350515464;W1;D;VSM
VAI-D-W1;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;15;3.865979381;W1;D;VSM
VAI-D-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;140;36.08247423;W1;D;VSM
VAI-D-W1;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;28;7.216494845;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;4;1.030927835;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;47;12.11340206;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Planktolyngbya;;14;3.608247423;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;6;1.546391753;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Oscillatoriales;Spirulina;;3;0.773195876;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;9;2.319587629;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;9;2.319587629;W1;D;VSM
VAI-D-W1;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;8;2.06185567;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;17;4.381443299;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;3;0.773195876;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;5;1.288659794;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;19;4.896907216;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;4;1.030927835;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Naviculales;Navicula;;15;3.865979381;W1;D;VSM
VAI-D-W1;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;6;1.546391753;W1;D;VSM
VAI-D-W1;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;10;2.577319588;W1;D;VSM
VAI-D-W1;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;2;0.515463918;W1;D;VSM
VAI-D-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;5;1.984126984;W2;D;VSM
VAI-D-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;5;1.984126984;W2;D;VSM
VAI-D-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;10;3.968253968;W2;D;VSM
VAI-D-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;3;1.19047619;W2;D;VSM
VAI-D-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;5;1.984126984;W2;D;VSM
VAI-D-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;30;11.9047619;W2;D;VSM
VAI-D-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;45;17.85714286;W2;D;VSM
VAI-D-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;3.968253968;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;10;3.968253968;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;7;2.777777778;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;3;1.19047619;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;5;1.984126984;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;15;5.952380952;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;32;12.6984127;W2;D;VSM
VAI-D-W2;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;4;1.587301587;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;7;2.777777778;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;1;0.396825397;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.396825397;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;4;1.587301587;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Licmophorales;Ulnaria;;4;1.587301587;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;1;0.396825397;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;4;1.587301587;W2;D;VSM
VAI-D-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;4;1.587301587;W2;D;VSM
VAI-D-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;27;10.71428571;W2;D;VSM
VAI-D-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;10;3.968253968;W2;D;VSM
VAI-D-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum;;2;0.495049505;W3;D;VSM
VAI-D-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;2;0.495049505;W3;D;VSM
VAI-D-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmus;;74;18.31683168;W3;D;VSM
VAI-D-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;2;0.495049505;W3;D;VSM
VAI-D-W3;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron;;30;7.425742574;W3;D;VSM
VAI-D-W3;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;25;6.188118812;W3;D;VSM
VAI-D-W3;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae;Lemmermannia tetrapedia;;85;21.03960396;W3;D;VSM
VAI-D-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;32;7.920792079;W3;D;VSM
VAI-D-W3;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;56;13.86138614;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;7;1.732673267;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcus;;1;0.247524752;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;4;0.99009901;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;4;0.99009901;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;1;0.247524752;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Pseudanabaenales  ;Pseudanabaena;;7;1.732673267;W3;D;VSM
VAI-D-W3;Cyanobacteria;Cyanophyceae;Synechococcales;Merismopedia;;4;0.99009901;W3;D;VSM
VAI-D-W3;Euglenozoa;Euglenophyceae;Euglenales;Lepocinclis;;1;0.247524752;W3;D;VSM
VAI-D-W3;Euglenozoa;Euglenophyceae;Euglenales;Trachelomonas;;2;0.495049505;W3;D;VSM
VAI-D-W3;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;2;0.495049505;W3;D;VSM
VAI-D-W3;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;3;0.742574257;W3;D;VSM
VAI-D-W3;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;1;0.247524752;W3;D;VSM
VAI-D-W3;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;41;10.14851485;W3;D;VSM
VAI-D-W3;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;8;1.98019802;W3;D;VSM
VAI-D-W3;Streptophyta;Zygnematophyceae;Desmidiales;Closterium;;1;0.247524752;W3;D;VSM
VAI-D-W3;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;9;2.227722772;W3;D;VSM
VAI-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;5;1.05042016806723;W2;E;VSM
VAI-E-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;6;1.26050420168067;W2;E;VSM
VAI-E-W2;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae;Lemmermannia_tetrapedia;;2;0.420168067226891;W2;E;VSM
VAI-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;380;79.8319327731092;W2;E;VSM
VAI-E-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;32;6.72268907563025;W2;E;VSM
VAI-E-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;10;2.10084033613445;W2;E;VSM
VAI-E-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;4;0.840336134453782;W2;E;VSM
VAI-E-W2;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;1;0.210084033613445;W2;E;VSM
VAI-E-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;1;0.210084033613445;W2;E;VSM
VAI-E-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;2;0.420168067226891;W2;E;VSM
VAI-E-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;19;3.99159663865546;W2;E;VSM
VAI-E-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;13;2.73109243697479;W2;E;VSM
VAI-E-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;1;0.210084033613445;W2;E;VSM
VAI-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;2;0.711743772241993;W2;F;VSM
VAI-F-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;3;1.06761565836299;W2;F;VSM
VAI-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;245;87.1886120996441;W2;F;VSM
VAI-F-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;19;6.76156583629893;W2;F;VSM
VAI-F-W2;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;3;1.06761565836299;W2;F;VSM
VAI-F-W2;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;1;0.355871886120996;W2;F;VSM
VAI-F-W2;Gyrista;Chrysophyceae;Ochromonadales;Dinobryon;;8;2.84697508896797;W2;F;VSM
VAI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;1;0.93;W2;G;VSM
VAI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;1;0.93;W2;G;VSM
VAI-G-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;4;3.7;W2;G;VSM
VAI-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;27;25;W2;G;VSM
VAI-G-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;17;15.74;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;9;8.33;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;13;12.04;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Naviculales;Amphora;;3;2.78;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;9;8.33;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Naviculales;Pinnularia;;1;0.93;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;1;0.93;W2;G;VSM
VAI-G-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;17;15.74;W2;G;VSM
VAI-G-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;5;4.6;W2;G;VSM
VAI-H-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;30;11.45;W2;H;VSM
VAI-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;195;74.43;W2;H;VSM
VAI-H-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;3.82;W2;H;VSM
VAI-H-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;5;1.91;W2;H;VSM
VAI-H-W2;Gyrista;Bacillariophyceae;Cymbellales;Cymbella;;3;1.15;W2;H;VSM
VAI-H-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;4;1.53;W2;H;VSM
VAI-H-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;15;5.73;W2;H;VSM
VAI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;7;1.56;W2;I;VSM
VAI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Coelastrum_microporum;;20;4.45;W2;I;VSM
VAI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;2;0.45;W2;I;VSM
VAI-I-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;35;7.8;W2;I;VSM
VAI-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;160;35.63;W2;I;VSM
VAI-I-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;50;11.14;W2;I;VSM
VAI-I-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;13;2.9;W2;I;VSM
VAI-I-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;12;2.67;W2;I;VSM
VAI-I-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;15;3.34;W2;I;VSM
VAI-I-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;45;10.02;W2;I;VSM
VAI-I-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;25;5.57;W2;I;VSM
VAI-I-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;65;14.5;W2;I;VSM
VAI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;35;16.83;W2;J;VSM
VAI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Monoraphidium;;4;1.92;W2;J;VSM
VAI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Schroederia;;10;4.81;W2;J;VSM
VAI-J-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Tetraedron_minimum;;15;7.2;W2;J;VSM
VAI-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Chroomonas;;30;14.42;W2;J;VSM
VAI-J-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;25;12.02;W2;J;VSM
VAI-J-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Aphanothece;;17;8.2;W2;J;VSM
VAI-J-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;15;7.21;W2;J;VSM
VAI-J-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;5;2.4;W2;J;VSM
VAI-J-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;45;21.63;W2;J;VSM
VAI-J-W2;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Elakatothrix;;7;3.4;W2;J;VSM
VAI-K-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;10;3.2051282051282;W2;K;VSM
VAI-K-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;10;3.2051282051282;W2;K;VSM
VAI-K-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Dolichospermum;;17;5.44871794871795;W2;K;VSM
VAI-K-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;25;8.01282051282051;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;10;3.2051282051282;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;12;3.84615384615385;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Cymbellales;Cymbella;;15;4.80769230769231;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;50;16.025641025641;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;18;5.76923076923077;W2;K;VSM
VAI-K-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;70;22.4358974358974;W2;K;VSM
VAI-K-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;70;22.4358974358974;W2;K;VSM
VAI-K-W2;Streptophyta;Zygnematophyceae;Desmidiales;Cosmarium;;5;1.6025641025641;W2;K;VSM
VAI-L-W2;Chlorophyta;Chlorophyceae;Sphaeropleales;Ankyra;;20;4.5;W2;L;VSM
VAI-L-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;5;1.1;W2;L;VSM
VAI-L-W2;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonas;;14;3.15;W2;L;VSM
VAI-L-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;25;5.6;W2;L;VSM
VAI-L-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;30;6.8;W2;L;VSM
VAI-L-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniopsis;;5;1.1;W2;L;VSM
VAI-L-W2;Dinoflagellata;Dinophyceae;Peridiniales;Peridinium;;105;23.6;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Achnanthales;Achnanthes;;5;1.13;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Achnanthales;Cocconeis;;7;1.58;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Bacillariales;Nitzschia;;30;6.76;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Cymbellales;Cymbella;;32;7.21;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;65;14.64;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Naviculales;Navicula;;12;2.7;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Naviculales;Pinnularia;;29;6.53;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Rhabdonematales;Diatoma;;25;5.63;W2;L;VSM
VAI-L-W2;Gyrista;Bacillariophyceae;Rhopalodiales;Epithemia;;35;7.88;W2;L;VSM
VAI-M-W2;Chlorophyta;Trebouxiophyceae;Chlorellales;Oocystis_lacustris;;20;7.57575757575758;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Dolichospermum;;4;1.51515151515152;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Chroococcales;Microcystis;;6;2.27272727272727;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Leptolyngbyales;Limnolyngbya_circumcreta;;155;58.7121212121212;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;10;3.78787878787879;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Oscillatoriales;Phormidium;;30;11.3636363636364;W2;M;VSM
VAI-M-W2;Cyanobacteria;Cyanophyceae;Pseudanabaenales;Limnothrix;;5;1.89393939393939;W2;M;VSM
VAI-M-W2;Gyrista;Bacillariophyceae;Cymbellales;Cymbella;;2;0.757575757575758;W2;M;VSM
VAI-M-W2;Gyrista;Bacillariophyceae;Cymbellales;Gomphonema;;5;1.89393939393939;W2;M;VSM
VAI-M-W2;Gyrista;Mediophyceae;Thalassiosirales;Cyclotella;;15;5.68181818181818;W2;M;VSM
